BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1596,45634.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45634.57
t1597,44689.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44689.57
t1598,44205.156331812614,0.0,-26.586331812623264,0.0,-0.0,0.0,0.0,0.0,0.0,-44178.57
t1599,44355.99773290262,0.0,-851.4277329026265,0.0,-0.0,0.0,0.0,0.0,0.0,-43504.57
t1600,43263.67729931068,0.0,-175.10729931069073,0.0,-0.0,0.0,0.0,0.0,0.0,-43088.57
t1601,43363.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43363.57
t1602,44691.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44691.57
t1603,45770.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45770.57
t1604,45312.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45312.57
t1605,44858.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44858.57
t1606,44042.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44042.57
t1607,42725.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42725.57
t1608,41165.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41165.57
t1609,40007.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40007.57
t1610,39301.92448698315,0.0,-26.354486983153187,0.0,-0.0,0.0,0.0,0.0,0.0,-39275.57
t1611,39344.910041168405,0.0,-332.34004116840975,0.0,-0.0,0.0,0.0,0.0,0.0,-39012.57
t1612,39135.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39135.57
t1613,39770.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39770.57
t1614,40904.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40904.57
t1615,42531.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42531.57
t1616,42408.61698794627,1320.953012053734,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43729.57
t1617,42439.96977645516,1394.6002235448464,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43834.57
t1618,42967.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42967.57
t1619,41751.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41751.57
t1620,40410.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40410.57
t1621,39339.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39339.57
t1622,38619.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38619.57
t1623,38527.59383194366,0.0,-339.023831943666,0.0,-0.0,0.0,0.0,0.0,0.0,-38188.57
t1624,39095.32406134605,0.0,-1059.754061346057,0.0,-0.0,0.0,0.0,0.0,0.0,-38035.57
t1625,38412.577346100836,0.0,-249.00734610084584,0.0,-0.0,0.0,0.0,0.0,0.0,-38163.57
t1626,38998.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38998.57
t1627,38745.96977645514,1394.6002235448464,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40140.57
t1628,39910.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39910.57
t1629,39509.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39509.57
t1630,38874.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38874.57
t1631,37783.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37783.57
t1632,36509.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36509.57
t1633,36145.82287189228,0.0,-640.252871892282,0.0,-0.0,0.0,0.0,0.0,0.0,-35505.57
t1634,35722.99025333344,0.0,-777.4202533334384,0.0,-0.0,0.0,0.0,0.0,0.0,-34945.57
