BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1364,42254.57,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42980.57
t1365,41772.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41772.57
t1366,39835.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39835.57
t1367,37205.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37205.57
t1368,34611.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34611.57
t1369,33105.74426914201,0.0,-311.1742691420062,0.0,-0.0,0.0,0.0,0.0,0.0,-32794.57
t1370,32800.18426914201,0.0,-1118.6142691420068,0.0,-0.0,0.0,0.0,0.0,0.0,-31681.57
t1371,32317.93026914201,0.0,-1176.3602691420099,0.0,-0.0,0.0,0.0,0.0,0.0,-31141.57
t1372,31655.569999999996,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-30929.57
t1373,31524.569999999996,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-31524.57
t1374,33468.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33468.57
t1375,36524.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36524.57
t1376,37572.88451735345,71.68548264655281,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37644.57
t1377,38349.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38349.57
t1378,39508.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39508.57
t1379,40705.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40705.57
t1380,41715.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41715.57
t1381,42527.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42527.57
t1382,43389.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43389.57
t1383,43667.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43667.57
t1384,43614.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43614.57
t1385,43308.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43308.57
t1386,42569.76765864065,834.8023413593525,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43404.57
t1387,42983.00155609626,1022.5684439037443,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44005.57
t1388,42065.28201875,691.2879812500009,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42756.57
t1389,41510.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41510.57
t1390,39607.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39607.57
t1391,36996.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36996.57
t1392,34818.17532353572,0.0,-436.60532353571966,0.0,-0.0,0.0,0.0,0.0,0.0,-34381.57
t1393,32722.199067687954,0.0,-252.62906768795324,0.0,-0.0,0.0,0.0,0.0,0.0,-32469.569999999996
t1394,32186.082025571417,0.0,-830.5120255714172,0.0,-0.0,0.0,0.0,0.0,0.0,-31355.57
t1395,32850.44085186614,0.0,-2010.8708518661392,0.0,-0.0,0.0,0.0,0.0,0.0,-30839.57
t1396,31406.570000000003,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-30680.57
t1397,33296.440851866144,0.0,-2010.8708518661392,0.0,-0.0,0.0,0.0,0.0,0.0,-31285.57
t1398,33370.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33370.57
t1399,35991.57000000001,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36717.57
t1400,37303.22785321309,710.3421467869205,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38013.57
t1401,38695.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38695.57
t1402,39786.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39786.57
t1403,40893.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40893.57
t1404,41636.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41636.57
t1405,41875.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41875.57
t1406,42130.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42130.57
t1407,42927.569999999985,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42201.57
t1408,43132.43161732142,0.0,-964.8616173214126,0.0,-0.0,0.0,0.0,0.0,0.0,-42167.57
t1409,42778.2324729107,0.0,-151.66247291070167,0.0,-0.0,0.0,0.0,0.0,0.0,-42626.57
t1410,43115.469759281295,759.1002407187004,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43874.57
t1411,43726.7036567369,946.866343263092,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44673.57
t1412,43558.95748131488,508.61251868511823,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44067.57
t1413,43236.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43236.57
t1414,41675.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41675.57
t1415,39339.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39339.57
t1416,37251.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37251.57
t1417,35886.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35886.57
t1418,35077.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35077.57
t1419,34918.26632353572,0.0,-143.6963235357216,0.0,-0.0,0.0,0.0,0.0,0.0,-34774.57
t1420,34897.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34897.57
t1421,35802.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35802.57
t1422,38314.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38314.57
t1423,42075.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42075.57
t1424,43349.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43349.57
t1425,43597.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43597.57
t1426,43818.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43818.57
t1427,43424.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43424.57
t1428,42634.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42634.57
t1429,41767.58048855356,0.0,-78.01048855356018,0.0,-0.0,0.0,0.0,0.0,0.0,-41689.57
t1430,41782.73996508928,0.0,-604.1699650892812,0.0,-0.0,0.0,0.0,0.0,0.0,-41178.57
t1431,41896.91918771427,0.0,-1392.3491877142785,0.0,-0.0,0.0,0.0,0.0,0.0,-40504.57
t1432,40872.878961464274,0.0,-784.3089614642782,0.0,-0.0,0.0,0.0,0.0,0.0,-40088.57
t1433,40363.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40363.57
t1434,41691.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41691.57
t1435,42277.79096165341,492.77903834659827,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42770.57
t1436,42312.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42312.57
t1437,41858.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41858.57
t1438,41042.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41042.57
t1439,39725.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39725.57
t1440,38165.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38165.57
t1441,37007.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37007.57
t1442,36275.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36275.57
t1443,36012.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36012.57
t1444,36135.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36135.57
t1445,36770.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36770.57
t1446,37904.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37904.57
t1447,39531.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39531.57
t1448,39815.80389745561,913.7661025443917,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40729.57
t1449,39920.80389745561,913.7661025443917,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40834.57
t1450,39967.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39967.57
t1451,38751.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38751.57
t1452,37410.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37410.57
t1453,36339.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36339.57
t1454,35619.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35619.57
t1455,35188.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35188.57
t1456,35035.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35035.57
t1457,35163.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35163.57
t1458,35856.921887554236,141.6481124457693,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35998.57
t1459,36085.15578500984,1055.414214990161,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37140.57
t1460,36768.92188755423,141.6481124457693,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36910.57
t1461,36509.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36509.57
t1462,35874.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35874.57
t1463,34783.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34783.57
t1464,33509.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33509.57
t1465,32918.64679851202,0.0,-413.0767985120197,0.0,-0.0,0.0,0.0,0.0,0.0,-32505.57
t1466,32606.497798512024,0.0,-660.9277985120182,0.0,-0.0,0.0,0.0,0.0,0.0,-31945.57
t1467,32717.81979851201,0.0,-1070.249798512016,0.0,-0.0,0.0,0.0,0.0,0.0,-31647.57
t1468,32320.570000000003,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-31594.57
t1469,32232.41679851202,0.0,-227.84679851201773,0.0,-0.0,0.0,0.0,0.0,0.0,-32004.57
t1470,32376.600798512016,421.96920148798137,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-32798.57
t1471,33179.10694199476,840.4630580052452,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34019.57
t1472,34286.57,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35012.57
t1473,35201.89536051201,456.6746394879804,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35658.57
t1474,35608.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35608.57
t1475,35378.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35378.57
t1476,35254.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35254.57
t1477,36616.94779851202,0.0,-1208.377798512021,0.0,-0.0,0.0,0.0,0.0,0.0,-35408.57
t1478,37647.44085186614,0.0,-2010.8708518661392,0.0,-0.0,0.0,0.0,0.0,0.0,-35636.57
t1479,37438.80947014921,0.0,-1596.2394701492087,0.0,-0.0,0.0,0.0,0.0,0.0,-35842.57
t1480,36673.57,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35947.57
t1481,36885.57,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36159.57
t1482,37413.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37413.57
t1483,38801.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38801.57
t1484,38487.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38487.57
t1485,37669.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37669.57
t1486,36532.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36532.57
t1487,34717.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34717.57
t1488,32669.570000000007,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-32669.57
t1489,31083.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-31083.57
t1490,30172.570000000003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-30172.57
t1491,29749.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-29749.57
t1492,29705.264365343297,0.0,-0.6943653432972782,0.0,-0.0,0.0,0.0,0.0,0.0,-29704.57
t1493,30379.633130434784,0.0,-0.0631304347826863,0.0,-0.0,0.0,0.0,0.0,0.0,-30379.57
t1494,32311.570000000003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-32311.570000000003
t1495,35415.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35415.57
t1496,36225.56999999999,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36951.57
t1497,37808.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37808.57
t1498,39104.884277842444,0.0,-152.31427784244545,0.0,-0.0,0.0,0.0,0.0,0.0,-38952.57
t1499,40809.33654070391,0.0,-705.7665407039124,0.0,-0.0,0.0,0.0,0.0,0.0,-40103.57
t1500,41097.633130434784,0.0,-0.0631304347826863,0.0,-0.0,0.0,0.0,0.0,0.0,-41097.57
t1501,42102.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42102.57
t1502,43024.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43024.57
t1503,43730.759387516555,0.0,-0.1893875165470682,0.0,-0.0,0.0,0.0,0.0,0.0,-43730.57
t1504,44599.633130434784,0.0,-0.0631304347826863,0.0,-0.0,0.0,0.0,0.0,0.0,-44599.57
t1505,46097.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46097.57
t1506,47921.435876589654,635.1341234103547,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-48556.57
t1507,49272.15578500985,1055.414214990161,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-50327.57
t1508,49803.92188755423,867.6481124457694,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-50671.57
t1509,49824.56999999999,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-50550.57
t1510,49451.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-49451.57
t1511,47567.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-47567.57
t1512,46151.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46151.57
t1513,37664.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37664.57
t1514,37170.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37170.57
t1515,37140.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37140.57
t1516,37603.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37603.57
t1517,38923.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38923.57
t1518,41860.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41860.57
t1519,45644.08189966328,362.4881003367294,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46006.57
t1520,45973.842533241266,991.7274667587297,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46965.57
t1521,44456.60863578566,803.9613642143379,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45260.57
t1522,43144.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43144.57
t1523,41480.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41480.57
t1524,40105.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40105.57
t1525,39195.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39195.57
t1526,38801.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38801.57
t1527,38534.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38534.57
t1528,38851.777775859686,0.0,-433.2077758596888,0.0,-0.0,0.0,0.0,0.0,0.0,-38418.57
t1529,39154.78125199446,0.0,-563.2112519944643,0.0,-0.0,0.0,0.0,0.0,0.0,-38591.57
t1530,40068.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40068.57
t1531,40884.570000000014,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41610.57
t1532,41550.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41550.57
t1533,41197.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41197.57
t1534,39997.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39997.57
t1535,37876.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37876.57
t1536,36474.57,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35748.57
t1537,35186.57,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34460.57
t1538,34629.570000000014,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33903.57
t1539,34653.570000000014,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33927.57
t1540,34339.633130434784,0.0,-0.0631304347826863,0.0,-0.0,0.0,0.0,0.0,0.0,-34339.57
t1541,35553.633130434784,0.0,-0.0631304347826863,0.0,-0.0,0.0,0.0,0.0,0.0,-35553.57
t1542,38398.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38398.57
t1543,41870.50889966328,621.0611003367311,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42491.57
t1544,42909.57,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43635.57
t1545,42214.75415719898,131.8158428010233,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42346.57
t1546,41044.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41044.57
t1547,40217.27129402041,0.0,-185.70129402040115,0.0,-0.0,0.0,0.0,0.0,0.0,-40031.57
t1548,39592.27778397695,0.0,-334.7077839769458,0.0,-0.0,0.0,0.0,0.0,0.0,-39257.57
t1549,39652.57000000001,0.0,-726.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38926.57
t1550,39426.80224877041,0.0,-501.23224877040593,0.0,-0.0,0.0,0.0,0.0,0.0,-38925.57
t1551,38895.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38895.57
t1552,38796.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38796.57
t1553,38974.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38974.57
t1554,40035.476707039525,379.0932929604713,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40414.57
t1555,40642.15578500983,1055.414214990161,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41697.57
t1556,40556.92188755423,867.6481124457694,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41424.57
t1557,40294.57,726.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41020.57
t1558,39602.656505510095,255.91349448990292,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39858.57
t1559,37553.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37553.57
t1560,35160.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35160.57
t1561,33563.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33563.57
t1562,32830.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-32830.57
t1563,32551.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-32551.57
t1564,32746.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-32746.57
