BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1452,47864.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-47864.57
t1453,50114.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-50114.57
t1454,51987.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-51987.57
t1455,53693.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-53693.57
t1456,54556.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-54556.57
t1457,54087.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-54087.57
t1458,52198.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-52198.57
t1459,49480.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-50875.57
t1460,48958.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-48958.57
t1461,46980.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46980.57
t1462,44555.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44555.57
t1463,42082.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42082.57
t1464,39994.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39994.57
t1465,38252.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38252.57
t1466,36967.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36967.57
t1467,36496.28789802955,0.0,-368.7178980295519,0.0,-0.0,0.0,0.0,0.0,0.0,-36127.57
t1468,37030.03607787094,0.0,-1281.4660778709379,0.0,-0.0,0.0,0.0,0.0,0.0,-35748.57
t1469,35753.69126958465,0.0,-0.12126958465619657,0.0,-0.0,0.0,0.0,0.0,0.0,-35753.57
t1470,36193.69126958466,0.0,-0.12126958465619657,0.0,-0.0,0.0,0.0,0.0,0.0,-36193.57
t1471,36966.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36966.57
t1472,38331.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38331.57
t1473,40791.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40791.57
t1474,43333.05506378646,0.0,-0.48506378646844645,0.0,-0.0,0.0,0.0,0.0,0.0,-43332.57
t1475,45795.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45795.57
t1476,48375.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-48375.57
t1477,51034.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-51034.57
t1478,53412.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-53412.57
t1479,55262.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-55262.57
t1480,56281.54448903565,43.0255109643567,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-56324.57
t1481,56260.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-56260.57
t1482,53868.96977645516,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-55263.57
t1483,54041.969776455175,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-55436.57
t1484,52632.969776455146,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-54027.57
t1485,50292.79495061293,900.7750493870674,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-51193.57
t1486,48192.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-48192.57
t1487,45400.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45400.57
t1488,43192.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43192.57
t1489,41100.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41100.57
t1490,39786.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39786.57
t1491,38742.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38742.57
t1492,38277.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38277.57
t1493,39325.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39325.57
t1494,41601.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41601.57
t1495,42207.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42207.57
t1496,41865.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41865.57
t1497,42266.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42266.57
t1498,43063.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43063.57
t1499,43838.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43838.57
t1500,44624.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44624.57
t1501,45743.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45743.57
t1502,46996.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46996.57
t1503,48635.29793787596,0.0,-515.7279378759544,0.0,-0.0,0.0,0.0,0.0,0.0,-48119.57
t1504,49097.84981290318,0.0,-332.27981290318706,0.0,-0.0,0.0,0.0,0.0,0.0,-48765.57
t1505,49094.12348955865,0.0,-795.5534895586532,0.0,-0.0,0.0,0.0,0.0,0.0,-48298.57
t1506,46848.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46848.57
t1507,45109.96977645516,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46504.57
t1508,45116.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45116.57
t1509,42649.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42649.57
t1510,39541.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39541.57
t1511,37931.17022354484,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-36536.57
t1512,35843.17022354483,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-34448.57
t1513,34671.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34671.57
t1514,33702.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33702.57
t1515,33200.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33200.57
t1516,33161.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33161.57
t1517,33766.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-33766.57
t1518,35780.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35780.57
t1519,39104.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39104.57
t1520,40245.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40245.57
t1521,41017.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41017.57
t1522,42149.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42149.57
t1523,44616.170223544825,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-43221.57
t1524,45223.100459119916,0.0,-1141.5304591199283,0.0,-0.0,0.0,0.0,0.0,0.0,-44081.57
t1525,45578.013486912154,0.0,-995.4434869121707,0.0,-0.0,0.0,0.0,0.0,0.0,-44582.57
t1526,45603.20730333366,0.0,-331.6373033336742,0.0,-0.0,0.0,0.0,0.0,0.0,-45271.57
t1527,45848.88546612201,0.0,-116.31546612201896,0.0,-0.0,0.0,0.0,0.0,0.0,-45732.57
t1528,46496.71655789152,0.0,-698.1465578915393,0.0,-0.0,0.0,0.0,0.0,0.0,-45798.57
t1529,45762.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45762.57
t1530,44813.08870851775,1169.4812914822462,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45982.57
t1531,45301.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46696.57
t1532,44585.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45980.57
t1533,44772.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44772.57
t1534,42835.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42835.57
t1535,40205.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40205.57
t1536,37611.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37611.57
t1537,35794.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35794.57
t1538,35188.74268524313,0.0,-507.1726852431399,0.0,-0.0,0.0,0.0,0.0,0.0,-34681.57
t1539,35536.17022354483,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-34141.57
t1540,35324.17022354483,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-33929.57
t1541,34524.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34524.57
t1542,36468.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36468.57
t1543,39524.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39524.57
t1544,40644.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40644.57
t1545,41349.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41349.57
t1546,42508.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42508.57
t1547,43705.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43705.57
t1548,44715.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44715.57
t1549,45527.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45527.57
t1550,46389.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46389.57
t1551,46667.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46667.57
t1552,46614.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46614.57
t1553,46308.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46308.57
t1554,45009.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46404.57
t1555,45610.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-47005.57
t1556,45756.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45756.57
t1557,44510.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44510.57
t1558,42607.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42607.57
t1559,39996.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39996.57
t1560,37381.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37381.57
t1561,35682.465424592156,0.0,-212.89542459216338,0.0,-0.0,0.0,0.0,0.0,0.0,-35469.57
t1562,35317.7879218776,0.0,-962.2179218776082,0.0,-0.0,0.0,0.0,0.0,0.0,-34355.57
t1563,34690.48680868179,0.0,-850.9168086817874,0.0,-0.0,0.0,0.0,0.0,0.0,-33839.57
t1564,34425.071726192284,0.0,-744.5017261922843,0.0,-0.0,0.0,0.0,0.0,0.0,-33680.57
t1565,34727.48292219698,0.0,-441.9129221969832,0.0,-0.0,0.0,0.0,0.0,0.0,-34285.57
t1566,36370.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36370.57
t1567,39717.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39717.57
t1568,41013.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41013.57
t1569,41695.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41695.57
t1570,42786.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42786.57
t1571,43893.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43893.57
t1572,44636.569999999985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44636.57
t1573,44875.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44875.57
t1574,45130.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45130.57
t1575,45217.46898073659,0.0,-15.898980736598068,0.0,-0.0,0.0,0.0,0.0,0.0,-45201.57
t1576,45386.243803172234,0.0,-218.67380317223407,0.0,-0.0,0.0,0.0,0.0,0.0,-45167.57
t1577,45626.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45626.57
t1578,46874.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46874.57
t1579,46278.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-47673.57
t1580,47067.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-47067.57
t1581,46236.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46236.57
t1582,44675.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44675.57
t1583,42339.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42339.57
t1584,40251.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40251.57
t1585,38886.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38886.57
t1586,38077.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38077.57
t1587,37774.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37774.57
t1588,37897.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37897.57
t1589,38802.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38802.57
t1590,41314.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41314.57
t1591,45075.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45075.57
t1592,46349.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46349.57
t1593,46597.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46597.57
t1594,46818.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46818.57
t1595,46424.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-46424.57
t1596,45634.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45634.57
t1597,44689.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44689.57
t1598,44205.15633181261,0.0,-26.58633181261971,0.0,-0.0,0.0,0.0,0.0,0.0,-44178.57
t1599,44355.99773290262,0.0,-851.4277329026257,0.0,-0.0,0.0,0.0,0.0,0.0,-43504.57
t1600,43263.67729931068,0.0,-175.10729931068758,0.0,-0.0,0.0,0.0,0.0,0.0,-43088.57
t1601,43363.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43363.57
t1602,44691.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44691.57
t1603,45770.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45770.57
t1604,45312.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45312.57
t1605,44858.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44858.57
t1606,44042.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44042.57
t1607,42725.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42725.57
t1608,41165.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41165.57
t1609,40007.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40007.57
t1610,39301.92448698311,0.0,-26.354486983109503,0.0,-0.0,0.0,0.0,0.0,0.0,-39275.57
t1611,39344.9100411684,0.0,-332.3400411684067,0.0,-0.0,0.0,0.0,0.0,0.0,-39012.57
t1612,39135.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39135.57
t1613,39770.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39770.57
t1614,40904.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40904.57
t1615,42531.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42531.57
t1616,42408.61698794626,1320.9530120537459,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43729.57
t1617,42439.96977645516,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-43834.57
t1618,42967.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-42967.57
t1619,41751.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41751.57
t1620,40410.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40410.57
t1621,39339.56999999999,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39339.57
t1622,38619.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38619.57
t1623,38527.59383194367,0.0,-339.02383194367724,0.0,-0.0,0.0,0.0,0.0,0.0,-38188.57
t1624,39095.32406134605,0.0,-1059.7540613460499,0.0,-0.0,0.0,0.0,0.0,0.0,-38035.57
t1625,38412.577346100836,0.0,-249.00734610083737,0.0,-0.0,0.0,0.0,0.0,0.0,-38163.57
t1626,38998.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38998.57
t1627,38745.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40140.57
t1628,39910.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39910.57
t1629,39509.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39509.57
t1630,38874.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38874.57
t1631,37783.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37783.57
t1632,36509.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36509.57
t1633,36145.82287189228,0.0,-640.2528718922831,0.0,-0.0,0.0,0.0,0.0,0.0,-35505.57
t1634,35722.99025333344,0.0,-777.4202533334383,0.0,-0.0,0.0,0.0,0.0,0.0,-34945.57
t1635,35813.46263261337,0.0,-1165.8926326133767,0.0,-0.0,0.0,0.0,0.0,0.0,-34647.57
t1636,35268.807252530496,0.0,-674.2372525304977,0.0,-0.0,0.0,0.0,0.0,0.0,-34594.57
t1637,35156.059440004225,0.0,-151.48944000422736,0.0,-0.0,0.0,0.0,0.0,0.0,-35004.57
t1638,35410.38019673049,388.18980326950276,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-35798.57
t1639,36134.26172379353,885.3082762064764,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37019.57
t1640,36617.96977645515,1394.6002235448423,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38012.57
t1641,38441.321127285504,217.248872714488,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38658.57
t1642,38608.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38608.57
t1643,38378.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38378.57
t1644,38254.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38254.57
t1645,39329.7992912328,0.0,-921.2292912327957,0.0,-0.0,0.0,0.0,0.0,0.0,-38408.57
t1646,40031.17022354484,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-38636.57
t1647,39801.242879944824,0.0,-958.6728799448204,0.0,-0.0,0.0,0.0,0.0,0.0,-38842.57
t1648,40342.17022354484,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-38947.57
t1649,40554.17022354485,0.0,-1394.6002235448423,0.0,-0.0,0.0,0.0,0.0,0.0,-39159.57
t1650,40413.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40413.57
